Time,Pump ID,Engine RPM,Engine % Load,Engine Coolant Temperature,Fuel Temperature,Fuel Pressure,Engine Oil Temperature,Engine Oil Pressure,Gear,Transmission Oil Pressure,Transmission Oil Temperature,Discharge Pressure, Hydraulic Power,Lube Oil Pressure,Lube Oil Temperature,Pump RPM,Discharge Rate,Discharge Total,Charge Pressure
9:22:37 AM,,1909,100,183.2,0,72.5,0,69.0,11,103.8,185,6573,2791,94.8,80,243,17.3,163,48.9,
9:22:38 AM,,1908,100,185.0,0,72.5,0,69.0,11,103.8,185,6570,2791,95.3,80,243,17.3,164,53.1,
9:22:39 AM,,1906,100,183.2,0,72.5,0,69.0,11,106.3,185,6577,2792,94.4,80,243,17.3,164,46.6,
9:22:40 AM,,1908,100,183.2,0,72.5,0,69.0,11,106.1,185,6560,2785,94.3,80,243,17.3,164,42.4,
9:22:41 AM,,1905,100,185.0,0,72.5,0,69.0,11,100.9,185,6579,2792,93.9,80,243,17.3,164,53.8,
9:22:42 AM,,1905,100,185.0,0,72.5,0,69.6,11,103.2,185,6545,2777,94.9,80,243,17.3,165,42.4,
9:22:43 AM,,1909,100,183.2,0,72.5,0,69.6,11,104.2,185,6565,2784,95.1,80,243,17.3,165,53.1,
9:22:44 AM,,1906,100,183.2,0,72.5,0,69.6,11,104.7,185,6567,2788,95.0,80,243,17.3,165,46.7,
9:22:45 AM,,1910,100,183.2,0,72.5,0,69.6,11,102.0,185,6570,2790,95.7,80,243,17.3,166,49.0,
9:22:46 AM,,1909,100,185.0,0,72.5,0,69.0,11,103.8,185,6592,2798,94.9,80,243,17.3,166,45.9,
